Run Number,Scan,Charge,Energy,Yield,Yield Error
2741,Scan 12,2252.227526316,338.3033134,7.864658340702105,0.05909269530969401
2742,Scan 12,3017.2269204737,339.2966134,11.224213787235827,0.060992154967869465
2743,Scan 12,4050.542699988,340.2899134,18.525665708998034,0.06762858553046854
2744,Scan 12,2202.0154710805,341.2832134,33.26134668984007,0.12290222109087091
2745,Scan 12,1865.346326283,342.2765134,59.05927411320091,0.1779362011396216
2746,Scan 12,2041.777267946,343.2698134,88.02282345948483,0.20763160705544015
2747,Scan 12,1451.5827335966999,344.2631134,107.18989445022545,0.2717415353146637
2748,Scan 12,686.9063341694001,345.2564134,115.02587189786287,0.40921260832806156
2749,Scan 12,1791.3191531788,346.2497134,115.5422246408265,0.2539708531262201
2750,Scan 12,1299.2967875513,347.2430134,111.81279088190158,0.29335369411544976
2751,Scan 12,1744.861354400951,348.2363134,104.69943616965492,0.24495804625506595
2752,Scan 12,704.3692532956,349.2296134,95.3718517463568,0.3679678814968168
2753,Scan 12,946.7145052594,350.2229134,85.69848623769614,0.3008687347595176
2754,Scan 12,3345.6991781839,351.2162134,73.59418372265446,0.14831268643472523
2755,Scan 12,1056.7656252139002,352.2095134,63.33665517030068,0.244815112389313
2756,Scan 12,1559.5542119378,353.2028134,52.627218324151094,0.18369822916227155
2757,Scan 12,1504.9164494445,354.1961134,43.048901501418015,0.1691316330772654
2758,Scan 12,1933.3778014871004,356.1827134,29.34501469726249,0.12319945929168619
2759,Scan 12,1249.8183709142,358.1693134,18.849138841484717,0.12280676880690213
2760,Scan 12,2109.49533718,360.1559134,11.765373244758317,0.07468159242361362
2761,Scan 12,1278.5253020808,362.1425134,7.879390406747966,0.07850397474156026
2763,Scan 13,3945.3311544158996,332.3723191,1.9194839935105958,0.022057206876526715
2764,Scan 13,2603.3968061294,334.3589191,2.80825419420777,0.032843393543048265
2765,Scan 13,1621.9072906965,336.3455191,4.4817604814381555,0.052566771946355964
2766,Scan 13,925.2061245263001,338.3321191,8.256538513416263,0.09446692004084642
2767,Scan 13,1735.6958717379998,339.3254191,12.153626878697937,0.08367893310042983
2768,Scan 13,762.6215148495999,340.3187191,16.389519252502318,0.14659818071305866
2769,Scan 13,364.86670097269996,341.3120191,34.319382850278025,0.3066921215760649
2770,Scan 13,541.8403714666,342.3053191,65.33289482321662,0.3472404182674779
2771,Scan 13,314.039724934,343.2986191,94.97842989853777,0.549946191511405
2772,Scan 13,252.30111763469998,344.2919191,122.81752966653619,0.6977030021763048
2773,Scan 13,1072.4785044270998,345.2852191,129.8515535977031,0.34795996366784426
2774,Scan 13,316.36086995619996,346.2785191,125.40741845062207,0.6296079937560498
2775,Scan 13,1292.6087163280001,347.2718191,116.93716597346895,0.300775697143631
2776,Scan 13,291.2052005768,348.2651191,107.91702874039838,0.6087590440672916
2777,Scan 13,315.08345748299996,349.2584191,91.12823703716398,0.5377911895393813
2778,Scan 13,433.0700351396,350.2517191,81.18086486558035,0.4329599944011186
2779,Scan 13,280.24617973759996,351.2450191,66.53435924606936,0.4872514484924346
2780,Scan 13,280.6608035801,352.2383191,58.23755861703422,0.4555234070894636
2781,Scan 13,585.0024870689,353.2316191,44.53827218845877,0.2759229510912561
2782,Scan 13,355.4378952614,354.2249191,38.94351217058655,0.33100586874745175
2783,Scan 13,399.2074364561,356.2115191,24.303154485617675,0.24673571171594072
2784,Scan 13,596.5335324419999,358.1981191,16.55564936906582,0.16659258966318233
2785,Scan 13,895.5875701689,360.1847191,11.13012320852122,0.1114797425962048
2786,Scan 13,1270.6964733809998,362.1713191,7.44158829278875,0.07652650989925992
